Index,Text,Label
1048,شب باید تو خون شنا کنیم شالاپ شلوپ شالاپ شلوپ بازم برسم تجمع کنیم شالاپ شلوپ شالاپ شلوپ,بدبین
1049,شاخص سقوط همه سهم‌ها به جز مپناو,بدبین
1050,امروز کارگزاری بهم گفت فرم کارگزار ناظر رو براشون ارسال کنم گفتن برای سهام جایزه‌ای ست که به سهامدارهای قبل مجمع اختصاص پیدا کرده و مثل اینکه به جای سود سهام جایزه میدن در قالب افزایش سرمایه کسی چیز بیشتری میدونه,خوشبین
1051,مهم اینه که به سهم اعتقاد داشته_باشی گفتی این سهم و میبینه دیگه باش چند روز دیگه باش,خوشبین
1052,دستور خریدهای مخفی در منفی کامل امروز مشهوده دستور وفقط هزار حجم,خوشبین
1053,من فقط دارم جمع میکنم و تا الان هزارتا با میانگین جمع کردم - پس فردا کسای که سراق خودرویی‌ها رفتن که به ازای سهم تومانی ریال سود داد اونوقت به سهم هایی مثل که با تومان تومان ای پی اسشه حسرت میخورن- سهمارو نگه دارین ( البته من در شنبه و یکشنبه زیر تومان خریدارمکسایی که میکن ای وای شاخص ساختمونیها شکست / ساختمونیها داغون شدن میخان شما بفروشین که بخرن اصطلاحا گربه در راه خدا موش نمیگیره ( تحلیل شاخص سهم رو مفتی که نمیکنن - دندون تیز کردن براش ),خوشبین
1054,به کف کانال صعودی رسیده فرصت خرید عالی آماده برگشت,خوشبین
1055,سشرقح بدون شرح ++,خوشبین
1056,شنیده‌ها حاکی از این است که بزودی درصد افزایش سرمایه از محل سود انباشته خواهد_داد سود بعد از افزایش سرمایه با سرمایه جدید ریال خواهد_بو د,خوشبین
1057,وقتی میگم بازی در تمام شده بگید چشم استاد,بدبین
1058,تحلیل یک پله خریدمش و دارمش و بتونم زیر تا بیاد بازم میخرم ) از کم ریسک‌ترین‌ها تو گروه خودشه تکنیکالی نیاز داره که اندیکاتور آراس آی اون خط روند سبز رنگ رو رو به بالا بشکونه تا بهت بگم که چی میشه ) کی این اتفاق میفته نمیشه دقیق گفت اصلا شاید نه به این زودی اما میفته ) با دید میان مدت از بهترین هاست برای کوتاه مدت پیشنهادی برای خریدش فعلا تا اون اتفاق نمیشه داد سبز باشید و,خوشبین
1059,جای هیچگونه نگرانی نیست با این گزارش فقط خواسته ادای تکلیف کنه به طوری که نه سیخ بسوزه نه کباب,خوشبین
1060,دوستان انشالله این هفته آماده باشید برای بازده حدود درصدی,خوشبین
1061,کجان اون بدبینا بیان دیگه,خوشبین
1062,مقاومت فعلا کار داره اگه شکسته بشه گین خوبی توش هست,خوشبین
1063,سلام دوستان هفته بعدقراردرمورد کم کردن خوراک پتروشیمی‌ها درمجلس گفتگو کنند مثبت فرصت خرید ازما گفتن بود,خوشبین
1064,بر پدر حقوقی حروم خور سهم لعنت,خوشبین
1065,خدا کنه گند نزنه,خوشبین
1066,پرافسوور فیشگوبخر که از فردا صف خریده خبر رانتی دارم,خوشبین
1067,فروشنده حقوقی دیروز و امروز توصف فروش بود که تقریبا صفرکرد و تا بیشتر نداره,خوشبین
1068,یکشنبه عرضه اولیه بابا این بازار نقدینگی نیست همه میخوانسهامشون و بفروشن تا ٪ سود کنن تو عرضه اولیه شنبه شترانمنفیه ببینید که من کی گفتم به حرف من میرسید,بدبین
1069,امیدوارم حسابی بیاد پایین و یه تعدیل منفی حسابی هم بخوره تا دیگه درس عبرت بشه برای اونایی که به خاطر عرضه اولیه بازار دو هفته به میکشند,بدبین
1070,بچه‌ها یک نکته در پایین کارکرد اسفند گفته ملیارد دویست و ملیون تومان در بهمن فروش داشته که قبلا شرکت علی الحساب ملیون تومن اعلام کرده_بود که علت ان را تعیین مواد اعلام کرده پس الان که کار اسفند را زده ملیارد تومن دوباره میتوان ازش انتظار داشت که رقم فروش را به بالای ملیارد تومن برسونه مثلا ملیارد تومن شاید یه کم بیشتر بزودی حقایق روشن میشه‌ای فروش نفروش,خوشبین
1071,چه عجب نمردیم و داریم صف خرید شدن رو میبینیم من که تا یه سواری خوب ازش نگیرم ول کن نیستم,خوشبین
1072,دوست عزیز آقای طلوعی بنده شاید حدود ساله کمابیش با آشنا هستم و از نوساناتش توی این قیمتها استفاده‌ها بردم در ضمن ساکن اهواز هم هستم و کم و بیش با پدیده ریزگردها و مسایل اونها آشنا هستم قبلا هم با استاد تحلیلگر حرفه ایی در این باره بحث کرده‌ام اما برای آشنایی بیشتر عرض کنم برای حل ریزگرد استفاده از مالچ پلیمری راه حل نمیباشد و تنها یک راه حل مقطعی میباشد الان با توجه به امنیتی شدن موضوع و ورود سپاه به این قضیه ( اخبار ساعت شبکه یک دیشب که فرمانده سپاه اومده بود برای نهال کاری در اهواز ) دارن سرتاسر مناطق و کانون‌های فوق بحرانی رو نهال کاری میکنن و مانور دادن روی قضیه مالچ پاشی و تعدیلهای هنگفت در این زمینه مقداری دور از ذهن مبباشد اما نظر شخصی من با توجه به سابقه‌ای که عرض کردم رو سهم مثبت هست و ان شاالله با صبر و سهامداری کردن همه سود خواهیم_برد,خوشبین
1073,همچنان زنده و در تقاضای فروش کم هست حرکت صعودی به سوی,خوشبین
1074,چه میکنه تبریک به سهامدارایی که با شجاعت دو دستی سهمشون رو چسبیدن ان شا الله همینطور نظاره‌گر قد کشیدن سهمتون باشین,خوشبین
1075,یعنی نیم ساعت بیخیال شن کلا مثبته اگه گذاشتن حالا,خوشبین
1076,این هم پس حالا حالاها خیالتون راحت باشه فعلا تا قیمت قبلیش میتونه بیاد,خوشبین
1077,سکردح آیا رشد اصلی خود را این حق از شروع می‌کند آیا تمدید اعتباریها در این تاریخ برای برخی سرعت این حق را برای رشد چند برابر می‌کند احتمال درصد به بالا اینطور برنامه ریزی شده_است پس کمی تحمل و با درایت خرید وفروش کنید تا نه جا بمانید نه حسرت عدم گیری سریع را,خوشبین
1078,یش به سوی بالای,خوشبین
1079,من هر چی تو سود داشتم فروختم اومد خریدم برای فردا هم برنامم همینه تک سهم روی کلی مسایل و اخبار مثبت و مطمین داره قیمتش رو هم ببینی کف کفه یعنی زیر کوره روشن بشه یه درصد ازش گرفتیم با توجه به اخبار خوبش,خوشبین
1080,من پیش بینیم این است که حداقل درصد دیگه جای رشد دارد برید بررسی کنید حجم معاملات این را نشون میده بازهم خود دانید میخواید بفروشید بسم الله خریداریم ولی این کار را نکنید به توصیه‌ی این حقیر گوش بدید به درصد سود در سهمی که تازه وارد شده قانع نباشید به فرض محال منفی شد که شد چقدر بناست ضرر بکنید به ریسکش می‌ارزد که نگهدارید باز هم برید بررسی کنید والسلام سبدتان گوجه نارس باشد نه پخته بزنید لایک,خوشبین
1081,حقوقی داره میفروشه,خوشبین
1082,حقوقیش نمیخواد رنج منفی بکشه رو سهم و بنظرم فقط میخواد صف و سبک کنه که سهم روان بشه برای صعودهای بالاتر,خوشبین
1083,تحلیل تکنیکال و برخی شنیده‌ها و تحلیل آنها در توییت زیر,خوشبین
1084,دوستان دستورازبالابالاها اومده همه شرکتهاخصوصی ودولتی ازماشینهای داخلی استفاده کنندواگرهم ماشین خارجی دارندسریع بفروشند بنده دریک شرکت سیمانی کارمیکنم که زیرمجموعه وغدیرهستیم نامه زدن که مدیرعامل ماشین زیرپاشوبفروشه ماشین ایرانی بخره,خوشبین
1085,جانمونیدد++,خوشبین
1086,به احتمال قوی امروز اخرین روز دستو پا ردنشه فردا هم با تجمع میلیونی درب تالار بازار برمیگرده,خوشبین
1087,جون گرفت,خوشبین
1088,های_وب بیاین از صف فروش بیرون دارن جلو چشمون سرمایه مونو میبرن نمیتونیم کاری کنیم بخدا‌های وب این حقش نیس پشیمون میشید,خوشبین
1089,- - - زاگرس- دشیمی- دعبید- - قصفها- خپارس- - - - - دوستان عزیز من متاسفانه نرسیدم بررسی کامل بکنم ولی برای خرید اینها رو بررسی و از بینشون انتخاب نمایید,خوشبین
1090,احتیاج به پولم دارم الان خارج میشم اما وجدا حالشو ببرید قبلا هم گفته_بودم دیگه از این سهم خداحافظ,خوشبین
1091,اماده پرواز++,خوشبین
1092,خداییش در این قیمت سیگنال خریده دیگه که چی بگم از سیگنال خرید و روز دیگه حداقل روی رد کنید و باش بازی کنید سیگنال سیگنال_خرید,خوشبین
1093,فروش معدن زرین پودر ++,خوشبین
1094,جمعش کردم برید حالشو ببرید,خوشبین
1095,سیگنال خرید هدف اول به زودی میره بالای تومان,خوشبین
1096,عجب داستانی شده از اسفند که بسته شده تا حالا نزدیک درصد رشد داشته اما امروز درصد درحالی که حتی بنیاد بهتری از دارد حالا سیگنال_خرید نیست اغلب اوقات بازار ارزش یک سهم را به موقع درک نمیکند,خوشبین
1097,رفت برای صف خرید و چند روزی انشالله اگر حقوقی خرش نفروشه صف خواهد_ماند,خوشبین
1098,در آستانه بالا خرید شد,خوشبین
1099,حقوقی امروز بفروش توی صف خرید برید که همین امروز درصد منفی بخورید ساده‌ها,بدبین
1100,جانونی که داره مثبت میشهه++,خوشبین
1101,به نقل از اماکو گروه پالایشی به واسطه تایید نهایی تک نرخی شدن ارز و انتشار گزارشات مثبت ماهه ( تعدیل مثبت ) می‌تواند خوبی را داشته_باشد و برای دید بلند مدت مناسب به نظر می‌رسد,خوشبین
1102,فروش برداشته شد,خوشبین
1103,با مثبت موندن امروز عملا میریم برای به بالا قیمتش رفته بالای تومان قدر رو بدونید که شرکت تو ایران تکه,خوشبین
1104,خبر**مهم** خرید سیگنال دوستان سیگنال خرید از سایتهای ویژه صادر شده خودتون هم بررسی کنید++,خوشبین
1105,سلگی پفیوس داره سم پاشی میکنه تو کانالش الدنگ سال خودتو اسقول کردی تو سهم و پاره شدی داداش مگه زوره تا تو باشی هیچ سهمی رشد نمیکنه,خوشبین
1106,سیگنال خرید صادر شد هر سهمی دوست دارید چشم بسته بخرید اینجا همه سهم‌ها با هم مثبت همه سهم‌ها باهم منفی هیچ فرقی بینشون نیست فقط خدا کنه همینجور مثبت باشه تا از ضرر در بیاییم همه,خوشبین
1107,متاسفانه فردا تا تومن میاد پایین چراشو خودتون بهتر میدونید,بدبین
1108,خداوکیلی این سهم به این خوبی چرا میفروشین,خوشبین
1109,حالا حالا‌ها صعودیه و خیلی‌ها منتظر ورود به سهم هستند,خوشبین
1110,سلام علیکم وقت بخیر لطفا فقط کسانی که می‌خواهند امروز شنبه اردیبهشت سهم را بخرند و تا تومان تو صف خریدش بمونند لایک بزنند ایول واقعا والسلام ++,خوشبین
1111,جان پودستا رییس ستاد کلینتون گفت کار تمام نشده و آن‌ها قصد ندارند فعلا شکست را بپذیرند,خوشبین
1112,از امروز گفتیم صعودی,خوشبین
1113,اینقدر شایعه شایعه کردند که به گوش همه رسیده مثل اینکه تو همچین بازاری این الان باید صف خرید میبود باید حقوقی یک حرکتی بزنه این تردید و دو دلی از بین بره تو این بازار تعدیل مثبت و منفی رو باید کنار گذاشت و سهم و در نظر گرفت این شرکت به بانک گردشگری و شرکت زیگورات پروژه‌های در دست اجرای خوبی دارند,خوشبین
1114,عرض کردم خدمتون نقدینگی بازار به طرف میاد فقط وظیفه سهامداران خویش تنداری در عدم فروش وصبر در نگهداری جهت صعود سهم پرسود باشین,خوشبین
1115,شکستم از غم دوریت تو قلب تیره و تارم همینه عشق و احساسم تا ابد دوست دارم ضرر میلیونیم رو از ماه جبران و الانم سود زیادی بهم داده,خوشبین
1116,نمیدونم پستای منو چه خصومتی دارن میبندن مجبورم برم هی ثبت نام کنم بگذریم اقا این چند روزه اخرین فرصت خربده و در این قیمت اصلا و ابدا اگه دیگه بتونی بخری هدف اول تومن ++,خوشبین
1117,"من امیدوارم فردا صبح همه تون سبز باشید مخصوصا "" برای مدت مدیدی که حسرت سبز بودن را داشتید پرسود و امیدوار باشیم",خوشبین
1118,افرادی مثلاحسان رحیمی ( ) که میگن همینه و نمیتونی معامله کنی بشین خونه و سهام یاب - شبکه اجتماعی - ایده از این حرفا بایدبهشون گفت خلایق هرچه لایق این آقایون سر در برف رو باید تو کوچه خلوتا تلکه اشون کنن تا حال کنن بعد بهشون بگی خیابون همینه عرضه نداری نیا خیابون,خوشبین
1119,بدو++از منفی به مثبت کامل دارد میرود++,خوشبین
1120,++صبر کنید نترسین,خوشبین
1121,من هزار تا خریدم++,خوشبین
1122,دیگه موقعه‌اش رسیده از پله بالا بره البته برای باجنبه‌ها گفتم,خوشبین
1123,فردا نیروگاه منتظر المهدی رابه مناقصه می‌گذارد ( البته شنیده شده ) امیدوارم انجام بشه,خوشبین
1124,رو نه حباب و نه تحلیل که سهامدارای جو گیرش منفی میکنن,خوشبین
1125,دهقان = پدارم چندماه پیش که باعث شد در قیمت ریال سیو سیو سود کنن تحصیلات خارجه هم داشت,خوشبین
1126,بسته_شد برای تعدیل منفی,بدبین
1127,صف زده_شد کجا هستن اونایی که میگفتن رفت که بره همونطوری که دو ساعت پیش گفتم هیچ خبری تو ساختمانی‌ها نیست و خریدش ضرر خالصه حالا نظر بدید ) ) دو ساعت پیش که میلیون صف بود گفتم صفش زده میشه خیلیا خندیدن,بدبین
1128,شاخص خبر فرصت خرید خوبی بود با اون گزارش خوبی که داشت,خوشبین
1129,منکه میگم مفته این قیمت پشیمونی میاره,خوشبین
1130,حقوقی عزیز ممنون,خوشبین
1131,به اینکه ببینید چه سهمی تو سهام یاب اوله و یا یک گزارش جعلی و بدون پشتوانه اقدام به خرید نکنید,خوشبین
1132,تا سال سیمانی زیر کمتر دیده_خواهد_شد ان شا الله,خوشبین
1133,چه التماسی فروختن چرا سهام دار گول میخوره واقعا تا کی می‌خواهین سادگی کنید و گول بخورین بس نیست براتون,بدبین
1134,نمیدونم بینم کاردرستی کردم یانه تا اضاف کردم اما درکل,خوشبین
1135,تولید خودروی جدید در گروه خودروسازی بهمن+تصاویر -,خوشبین
1136,شاخص,خوشبین
1137,فروشنده‌های هیجانی بذار خالی کنن,خوشبین
1138,رهبر انقلاب اسلام توافق رو تایید کرده اونوقت یه عده بیکار فقط جو میدن,بدبین
1139,-واین پاپان قصه نیست الان برای بالا بردن قیمت پایانی از این روش استفاده میکنن,خوشبین
1140,دقیقه دیگه صف خریدروببینیم,خوشبین
1141,چند روز پیش گفتم سهم تا حمایت ریزش خواهد_داشت و مقاومت بهدی می‌باشه قسمت اول پیش بینی به حقیقت پیوست منتظر قسمت دوم پیش بینی باشید بازهم گوش نکنید و ضرر کنید,خوشبین
1142,خیلی عصبانیم آخه چرا سفارش شد میتونه از تخلف کارگزاری باشه,بدبین
1143,آسپ کسایی که به مجمع خوشبینن لایک کنن,خوشبین
1144,ورناح هدف حقوقی ب ی پ د ر کنترل و پایین نگه داشتن سهمه والا فروش سهم مگه قیمتش چقدر میشه که میفروشه ولی باید بدونید اینده سهمو خودتون می‌سازید پس لطفا با قیمت پایین نفروشید همین,خوشبین
1145,صبور باشید و تا مقطعی بازار سرمایه را رصد نکنید,خوشبین
1146,همیشه در سیمان,خوشبین
1147,آقایونی که سهام دارند به هوش باشند که بالا رفتن سهام خودرویی نه بعد از مذاکرات بلکه ادامه همین روند مثبت به جای خود باقیست تعداد بدبین‌ها در سه روز کاری اخیر بیشتر شده اما نه به این دلیل که سهم منفیه به این دلیل که اگه جوگیر نمیشدن و سهامداری می‌کردن و بالای میلیون سهمو تو این قیمتا نمیفروختن الان و این منفی بافی‌ها در حقیقت بیان آرزوهای از دست رفتس در این مدت ماهه هر وقت مذاکرات به ضرب الاجل خودش رسیده طرفین برای گرفتن امتیاز به هم نیش و دندون نشون دادن,خوشبین
1148,رفت برای پولبک,خوشبین
1149,کسایی که فروختن اینقدر به خودشون فشار نیارن سهم ارزنده است,خوشبین
1150,بر اساس شنیده‌ها علت خرید سنگین تعدیل مثبت سهم هم زمان با مجمع عادی سالیانه است برخی شایعات از بازگشایی بعد از مجمع عادی سالیانه در تومان حکایت دارند,خوشبین
1151,حدودساعت پیش خودشو کشته منو کشته حقوقیشو کشته ده بار صف فروش شده با من الان میدونی چندچنده تومان تو سودم وای خدا آمریکا بیا منو بخور,خوشبین
1152,حمایت حقوقی شروع شد,خوشبین
1153,در دوره ماهه با اختصاص ریال سود به ازای هرسهم معادل ٪ از پیش بینی هایش را پوشش داد,خوشبین
1154,تکنیکال ++,خوشبین
1155,مبلغ حراج حق تقدم‌های استفاده نشده همین الان به حساب من واریز شد حساب بانک سپه داده_بودم از قبل توی پرتال شرکت ثبت نام کرده_بودم و شماره حساب داده_بودم,خوشبین
1156,توجه بازاربه سم‌های کوچک فعلامیلیون سهم باب صعودشارپی,خوشبین
1157,ارزش هر سهم بر اساس شرکت ریال است که ٪ نسبت به پارسال بیشتر شده_است سود هر سهم هم ریال است یعنی بعد از مجمع حدودا ٪ رشد می‌کند البته ناگفته نماند که به دلیل رکودی که در اقتصاد ملی وجود دارد ارزش ریالی فروش شرکت و وجه نقد پایان دوره به ترتیب حدود ٪ و ٪ کاهش داشته‌اند,خوشبین
1158,دوستان هیچ مقاومتی نداره شلیارو دودستی ومحکم نگردارید اخیلی هارو ثروتمند خواهد_کرد,خوشبین
1159,به حد ضرر رسید فروخته_شد,بدبین
1160,من به شخصه به این سهم ایمان دارم با اینکه تومن تو ضررم ولی حالا حالا‌ها باهاشم,خوشبین
1161,مدیر مالی « » در رابطه با نرخ خوراک گاز و تاثیر آن بر شرکت‌های پتروشیمی عنوان که شیطنت برخی از سایت‌ها و شایعه سازی در رابطه با انواع نرخ‌ها موجب بی اعتمادی بازار سهام شده_است به طوری که بدون درج منابع موثق و با درج شایعات مختلف درباره کم و یا زیاد شدن نرخ خوراک با قیمت سهام شرکت‌ها بازی کنند و گاهی در این میان تنها به فکر سودآوری شخصی می‌باشند,خوشبین
1162,حقوقی یه چند وقته داره اساسی سهم رو خرید میکنه تعدیل مثبت و افزایش سرمایه هم که داره آخه چی کمتر از بهران و داره پالایشگاه و اسکله صادراتی هم تو آبادان داره سایت هم تارگت واسه شب عید داده حالا هر روز گول حقوقی رو بخورید وبفروشید و از یه سود تپل جا بمونید,خوشبین
1163,سهم در تایم روزانه از خط روند روزانش عبور کرده که در تصویر کوچک سمت چپ مشخصه و در تایم هفتگی فردا مقاومت داره که در صورت عبور این سهم شاخص ساز میتونه کمک حال بازار باشه و روند صعودی به خود بگیره اولین پیک تومن هست که در صورت عبور حجم زیادی سمت این سهم میاد,خوشبین
1164,دوشنبه عرض کردم امروزمثبت میشه ولی خوب به مثبت ختم شدحدودا,خوشبین
1165,های_وب همه با هم زیر نفروشیم البته اگه مشکل مالی براتون پیش نمیاد امیدواریم تا همگی کنار هم پر سود و متحد باشیم لطفا به همه تا حد مقدور ابلاغ بفرمایید با تشکر فراوان,خوشبین
1166,ریال,بدبین
1167,کیبیسی کسی از این سهم خبری داره من که خیلی بهش امیدوارم,خوشبین
1168,دوستان تو چند هفته اخیر اگر دقت کرده_باشید یکشنبه‌ها به جای اینکه سیاه باشه سبز بوده امیدوارم فردا هم همینطور باشه و روند تغییر کنه++,خوشبین
1169,بفروشم یا صف میشه انشالله,خوشبین
1170,همیشه در هر کجا دنیا بعد از یه سربالایی یه سرازیری هست,بدبین
1171,دست نیافتنی تماام یکضرب تا مقاومت مهم++,خوشبین
1172,فوق العادست تا دقایقی دیگر صف خرید بسیار خوشبین++,خوشبین
1173,آقا این حقوقی یعنی چی دقیقا,خوشبین
1174,بنظرم خروج بهتره,بدبین
1175,میتونه با اعلام اخبار مثبت بازار تا بالا بره امسال به سود عملیاتی میرسه و سال اینده قیمتش چون حدود دو برابر قیمتش سرمایه گزاری شده داخش و نوسازی ناوگان حمل و نقل بر عهده و هست++,خوشبین
1176,نیوز | صادرات شمش و محصولات فولادی آزاد شد,خوشبین
1177,این خبر احیای تحریم‌ها ظاهرا خیلی مهمه,خوشبین
1178,روی داره قیمتش بالا میره,خوشبین
1179,امروز زنگ زدم ناظر گفتم سهمو بکش به گره به من گفت تا صفش سنگینر از حجم مبنا نشه متاسفم از یک طرفم هم فروشنده‌ای نداره حالا چکار کنیم,خوشبین
1180,در هر صورت فروشنده نیستم ),خوشبین
1181,شاخص حقوقی در بسیاری از سهم‌ها غوغا کرده و با پایین کشیدن قیمت خرید میکنه و نمونه,خوشبین
1182,بشهابح در کدال منتشر شد مجمع عمومی // ساعت,خوشبین
1183,براساس جدول شماره یک تبصره دولت به بانک‌های ملی ایران سپه پست بانک کشاورزی صنعت و معدن صادرات صادرات ایران تجارت کارگران و مسکن بدهی‌های خود را تسویه خواهد_کرد براین اساس حداکثر تسویه مطالبات بانک مرکزی از بانک‌ها هزار میلیارد ریال است که از این میزان حداکثر تسویه مطالبات قانونی بانک‌ها از دولت هزار و میلیارد ریال و حداکثر سرمایه دولت در بانکها هزار و میلیارد ریال خواهد_بود,خوشبین
1184,و فزرینح صف خرید از این شرکت غافل نشید هنوز افزایش سرمایه ٪ بعدی مونده,خوشبین
1185,آخه مرد حسابی چرا زیر قیمت پایانی میفروشی بی دین,بدبین
1186,یک افزایش سرمایه درصدی دیگه هم داره البته تا چند وقت دیگه,خوشبین
1187,همیشه سر بلند,خوشبین
1188,میترکونه بخدا ی خبرهایی,خوشبین
1189,ماشالله چه صف خریدی داره,خوشبین
1190,یکی از دوستام به نام فرهاد کیانی در همین سهامیاب بهش تلفنی گفتم از ساختمون و بکن بیا سمت بانک که معلوم نیست چه خبریه که حقوقی کولاک کرده و خریدش بی سابقه است اونم تو این شایعه اخباری که هنوز پایه و اساسش معلوم نیست فرهاد کیانی در جواب به من گفت اون حقوقی مجازیه و اتصلا خریداری در کار نیست فقط واسه اینه که قیمتو نگه دارن نیاد پایینالان موندم بخندم بهش یا برم تو غروب خورشید محو بشم اقای فرهاد کیانی پس وپاسارو چی میگی که - شد ولی ٪ حقوقی خرید,خوشبین
1191,نورد و لوله اهواز حقوقی دوست نداره بره بالا ولی امروز مشت محکم بر دهان حقوقی میخوره خخ خصدار,خوشبین
1192,عجمی مشکل تداوم فعالیت هم حل شده,خوشبین
1193,صف فروش مپنا توسط صندوق بازار و زیر مجموعه‌های مپنا و سرمایه گزاری کارکنان مپنا جمع آوری شده الان صف خرید داره,خوشبین
1194,بچه‌ها سهاماتونو نفروشید فقط اعتراض کنید بخدا جواب میده اعتراض اعتراض اعتراض,خوشبین
1195,با عرض تبریک به دوستانی که با ضرر خارج میشن اگر سهم قرار بشه بکوب ریزش کنه میشه صف فروش یا اخر وقت یا شنبه سهم باید برگرده از یک طرف اگر پواها و سرمایه‌ها در حال خروج از باشه نباید خریدار داشته باشه و سهم صف فروش بشه کم خردی بعضی سهامداران و عجول بودنشون ضرر رو به همه وارد کرده و فرصت خرید رو برای خریداران تو قیمت پایین فراهم کرده سهم اگه از شنبه برگرده قیافه فروشندگان امروز شنبه دیدن داره,خوشبین
1196,زیر بهش فکر نمی‌کنم,خوشبین
1197,خریداری شد زیرخاکی ) ( روی مقاومت است ) اگه صف بشه فکر کنم یه شارپ خوب داره,خوشبین
1198,به تو چه اخه الن خان مگه مجبوری بیای اینجا نفوس بد بزنی ای کلاهبردار,خوشبین
1199,این سهم و رو اکثرکارگزاری‌ها واسه خرید پیشنهاد کرده‌اند و حداقل سی درصد سود رو واسش اعلام کرده‌اند الان بهترین زمان خرید است از خریدش جانمونید,خوشبین
1200,امروز هم یک سری ترسوی دیگه از این سهم بیرون میرند++,خوشبین
1201,بزودی رشد شارپی خود را شروع خواهد_کرد,خوشبین
1202,نوسا++,خوشبین
1203,دوستان بخرید,خوشبین
1204,این سهام شلیای دگر است,خوشبین
1205,از صحبت‌های مدیرعامل شرکت در اسفند درباره پیگیر بودن برای افزایش سرمایه و سودی که تا حالا ساخته این افزایش سرمایه بعید نیست حالا اگر افزایش سرمایه بده به نظر دوستان چه تاثیری در قیمت و سودهی سهم داشته_می‌شود,خوشبین
1206,یاسر ایرانی بجای من میدوزه ومیبافه من عکس میزارم همگی حال کنید برا مشتریان با تاریخ که چطور ردیف یک دو وسه میوفتم امروز برای یکی تو اول وقت ملیون صف خرید بود نفر یک افتاده_بودم,خوشبین
1207,سال سال شکوفایی,خوشبین
1208,کیبیسی ایشالا فردا شاخص مثبت باشه احتمال برگشت کی بی سی خیلی زیاده و تا تا مثبت هم حداقل جا داره,خوشبین
1209,وای بر فروشان آنان که در صف خرید فردا بوق خواهند_زد,خوشبین
1210,امروز بهترین روز برای بازگشاییت هست منتظر پیام ناظر هستم,خوشبین
1211,و هرکدام گیرم امد فردا به جای می‌خرم پله دوم,خوشبین
1212,خیلی‌ها دیروز تبلیغ به خرید سهم میکردن دیروز امروز رو دیدیم و گفتیم خودم تو منفی خریدم و با درصد دادم رفت چون این سهم خیلی خطرناکه نگهداریش,بدبین
1213,شنبه میخام تا میتونم اضافه کنم نظر اساتید و دوستان,خوشبین
1214,که چک‌مان پاس شد حالا هروقت که عشقشه باز کنه نگرانی نداره انشاالله بالای صددرصد سود خالص,خوشبین
1215,فقط بخرین بندازین برین ماهه دیگه بیان این وسط افزایش سرمایه افتتاحیه‌ها رفع تحریم‌ها پیش بینی سود همه عواملی است بر رشد فضایی این سهم++,خوشبین
1216,فکر کنم این دوستمون محمدرضا امینی زیرسال باشن زیادجدی نگیرید,خوشبین
1217,خداراشکر ریال پانی مثبت تمام شد,بدبین
1218,سایپا روند نزولی شش هفته‌ای خودش رو شکسته و خط مقاومت به حمایت تبدیل شده انشا ا هفته بعد هفته‌ای سبز خواهد_بود لطفا اساتید نظر بدهند,خوشبین
1219,هی صف میشه هی میدنش,خوشبین
1220,دوستان نگران نباشید توافق هم میشه اما بعد چند روز صف حقوقی‌ها محترم بازهم بهانه‌ای برای بالا کشیدن پول خرده سهامداران خواهند_یافت زندگی ادامه دارد و با توافق یا بی توافق اتفاق خاصی نمی‌افته فقط این وسط پول ناهاری که بخاطر تفاهم لوزان پیاده شدیم از کم میشه اگه موافقی بزن لایک قشنگه رو خخ,خوشبین
1221,همچنان به صعودش امیدوار هستیم نه بخاطر کسب سود بلکه بخاطر کاهش ویا صفر شدن زیان بقیه دوستان پر سود باشید,خوشبین
1222,اولین پیش بینی بانک تجارت را اینجا بخوانید بانک تجارت در حالی مبلغ ریال را در ماه نخست سال محقق کرده_است که نسبت به پیش بینی ریال برای سال شاهد پوشش درصدی از طرف این بانک در ماهه نخست سال می‌باشیم همچنین در اولین پیش بینی خود برای سال سود هر سهم را مبلغ ریال اعلام کرده_است که نسبت به آخرین پیش بینی سال شاهد درصد تعدیل منفی می‌باشیم که شرکت دلیل آن را به شرح زیر اعلام کرده_است,خوشبین
1223,آسپ با توجه به اینکه مجمع سهم آ س پ روز یکشنبه بسته_خواهد_شد و نظر به اینکه سود تعیین شده ریال می‌باشد توصیه به دوستان میشه که تا قبل از مجمع سالیانه عادی خرید خودشون رو انجام بدن پر سود باشید,خوشبین
1224,درجه قابل تحمل زنده باد مردم جنوب یاشاسین آذربایجان,خوشبین
1225,++اندکی صبر,خوشبین
1226,امروز شاید شاید صف خرید بشود,خوشبین
1227,بزودی رالی جدید,خوشبین
1228,سیگنال -خرید کیبیسی ++,خوشبین
1229,به نظر من کسی این سهم رو نمیشناسه خیلی‌ها دارن سهم‌های زپرتی خودشون رو شدیدا تبلیغ میکنند همه چی برای صعود و جهش اماده است قیمت سهام در پایین ترن حد خودش قرارداره این سهم هیچ راهی جز برگشت و پرکردن جیب سهام دار هاش نداره همین روز هاست که پرواز کنه,خوشبین
1230,در هر صورت پتانسیل بالایی داره الان خود کارمندا وپرسنل حاضر به فروش نیستند و حتی سعی میکنن خرید کنن,خوشبین
