Index,Text,Label
6416,شگفتی ساز میشه شک ندارم,خوشبین
6417,فردا اگر بازار مثبت باشه و باز بشه تعدیل خوبی دارد فقط زود نفروشید,خوشبین
6418,این سهم محکوم به صعود است++,خوشبین
6419,کاربر امنهوتب خیلی خوشحالی خاک توسر شیطانهایی مثل تو خاک خاک خاک ولش کن حیف خاک که بگیم تو سر بی شرفهایی مثل تو,خوشبین
6420,سیگنال خرید این سهم صادر شده و توضیحات بیشتر آن در وبلاگ مدیریت و پیشنهاد خرید و فروش سهام اشاره شده_است,خوشبین
6421,ایرادی ندارد منفی بشه عوضش یکی دو روزه فرصت خرید میده,خوشبین
6422,من که دیگه تحمل ضرر رو ندارم باید فرار اگه فردا منفی باشه,خوشبین
6423,حالا هفته دیگه شبندرو و و و و باز شد نفروشیدا بزارید سال دیگه دیدن داره,خوشبین
6424,چه خبر از کرسنت این زنگنه خداییش خیلی رو داره زنگنه رو نخایم ببینیم کی رو باید ببینیم,بدبین
6425,به نظر من فعلا با تا قیمت تومان باهاش هستیم ببینیم چی پیش میاد باید این قیمت را با حجم بالا بشکنه انشاالله که خبر‌ها خوب باشه که رد بشه ++,خوشبین
6426,میگن عاقل ز پی گذار میگشت دیوانه پا برهنه از آب گذشت خوش به حال اونی که صبح توی منفی خرید همون دیوانه که از همه‌ی شما عاقلتره,خوشبین
6427,احتمالا سهم دیگه حقوقی سهام خودش تمام میکنه دیگه این دوتا حقوقی سهمی ندارند,خوشبین
6428,انفجار بر سهامداران عزیز مبارک ++,خوشبین
6429,امروز صبح که دیدم تو منفی معامله میشه میخاستم خارج شم برم تو چندروزدیگه برگردم کاری پیش اومد تابرگردم دیدم صف شده,خوشبین
6430,فردا مثبتن ++ خدایا شکرتت زود باشید بخرید فرانسه داره میاد آلمان داره میاد دارن میان شماهارو نجات بدنن بخرر,خوشبین
6431,زیر نظر بگیر,خوشبین
6432,حقوقی یه جوری می‌خره که خودشم نفع کنه,خوشبین
6433,تعدیل ٪ مبارک همه به کوری چشم بد خواهان,خوشبین
6434,خرید حقوقی چهار شنبه درصد امروز درصد منبع,خوشبین
6435,حیف این سهمه نازه این‌ها قیمتی نیست براش,خوشبین
6436,سیگنال_خرید با سلام سهم در محدوده بسیار مناسب جهت ورود موفق باشید,خوشبین
6437,فقط میدونم که ماه برای همیشه زیر ابر باقی نخواهند_ماند و بالاخر ظاهر خواهد_شد امروز ثابت که کف محکم سهم قیمت سهم همان محدوده ریال است,خوشبین
6438,اگه بازار خوب باشه مرداد بخرید و روزه جواب بگیرید چون طرحهای ساختمانی و عمرانی به شدت فعال میشوند-فقط صبور و سپس پر سود باشید- - پکرما - نیز یک دوره روزه تحمل نیاز دارن- پرسود باشید,خوشبین
6439,یکی بفروشه سهم تکمیل بشه ازش یه مفداری مونده,خوشبین
6440,تا نفروشیدد,خوشبین
6441,تحریم‌های اقتصادی بلافاصله پس از توافق از میان برداشته خواهند_شد,خوشبین
6442,مبارک سهامداران صبور آیین‌نامه اجرایی مربوط به دریافت مالیات و عوارض ارزش افزوده نفت و گاز را با هدف تسهیل و شفافیت اطلاعاتی در زنجیر تولید و توزیع نفت اصلاح به موجب این اصلاحیه نفت خام میعانات گازی و گاز غنی تحویلی به پالایشگاه‌ها و واحدهای تصفیه حاضر در زنجیره توسط شرکت ملی نفت ایران از شمول مالیات بر ارزش افزوده مستثنی می‌باشند و صرفا مالیات و عوارض ارزش‌ افزوده شده مربوط به فروش سایر کالاها و خدمات مشمول به عنوان اعتبار مالیاتی قابل پذیرش خواهد_بود بااین خبری که امروز منتشر شده از فردا صفهای خرید پالایشی دیدن خواهند_داشت,خوشبین
6443,بیشترین اختلاف این سهم با باید حدود تا تومان باشه با توجه به ارزشمند بودین هر دو سهم قطعا هر گپی بیش از این فاصله پر میشه سهمتون رو راحت از دست ندین در صورتی که فردا مقاومت رو با حجم بالا بشکنه میتونین حداقل درصد از سبدتون رو بهش اختصاص بدین فروش هرگز خرید تا سقف درصد سبد مجاز مخصوصا اگر قبل با رو محدوده و خرید داشتین,خوشبین
6444,تا مشکلی نداره,خوشبین
6445,در حال ساختن مثلث می‌باشد++,خوشبین
6446,اشتون مواضع ایران و + بسیار از هم دور است,بدبین
6447,تحلیل سیگنال_خرید روند صعودی فعلی سهم با برخوردش به باند پایینی بولینگر آغاز شده تا اینکه به خط روند نزولیش رسیده فردا سهم روز مهمی رو پیش رو داره اگه بتونه این خط روند رو با قدرت بشکنه میتونه صعود خوبی داشته باشه ضمن اینکه موینگ اوریج‌ها هم به هم رسیدن و روند فردا میتونه تعیین کننده سیگنال خرید باشه با توجه به روند مثبت میتونه این خط رو با قدرت خوبی بشکنه به شدت توصیه به بررسی دارم,خوشبین
6448,خبر تحلیل شاخص سیگنال خرید وزیر خارجه عمان مسایل زیادی در مذاکرات مسقط توافق شد / نامه,خوشبین
6449,بالا رفتن قیمت نفت و پایین امدن نوید بازاری سبز را دارد,خوشبین
6450,++صف خرید شد,خوشبین
6451,خوب گویا باز گشایی با برنامه بوده و الان هم قصد دارند با حمایت کردنش هم شاخص را مثبت کنند و هم به بازر بگویند در پتروشیمی‌ها اوضاع به ان وخامتی که شما فکر میکنید هم نیست البته واقعیت این است که هر کاری کنیم نرخ خوراک سنتی برای برخی پتروشیمی‌ها تعدیل منفی خواهد_داشت ولی نه به آن فجاعتی که بازار فکر میکرد اگر الان هم در تعادل است فقط و فقط به دلیل قیمت پایانی سهم و این قانون بعد از است ( باربد ),خوشبین
6452,خبر سهام یاب - شبکه اجتماعی - ایده,خوشبین
6453,چه جالب زمانی که قرار بیاد زیر یکبار یک مشت خریدار جدید با حجم بالا وارد میشوند,خوشبین
6454,باز حقیق‌ها برگشتن دیروز یه حقیقی اضافه شد حقیق قبلی هم یه میل اضافه کرده وقتی توی این قیمت تازه اضافه میکنه و وارد میشه بنظر میرسه خبرهای خاصی توی سهم هست انشالله,خوشبین
6455,های_وب‌های وب هم که داره برین خوش باشین,خوشبین
6456,ورود نوسان گیر ممنوع اینجا فقط سهامدار وارد بشه گل گل گله دستا شله شله,خوشبین
6457,تا آخر هفته بالای ریالرو خواهد_دید,خوشبین
6458,سهامیاب جان این نمادو یه فکری براش بکن رو با فهرست مشروط قاطی کرده,خوشبین
6459,ایرا تفف بر پدر و مادرشون تف به روح پلیید و کثیف مسببینشون توو دست یه مشت حروومزاده و حرووم خور هست,بدبین
6460,کلاغی معلومه منتظری باز شه فروشنده‌ها بترسن بفروشن جمع کنی,خوشبین
6461,زیر نظر ++,خوشبین
6462,ریال هم از قیمت پایانیش کم نشد خدا بده,خوشبین
6463,سلام به همگی نمودارو چارت و این حرفا رو بریزید دور به هر برنامه‌ی شده این سهمو تا میبرن پایین خیالتون راحت مطین باشید چون تعدیل منفی داده حقوقی هم هیچ حمایتی نمیکنه برا ی خرید زیاد عجله نکنید,خوشبین
6464,چرا دعوا می‌کنید دوستان بی خیال بازیگر اصلی کس دیگه‌ای هستش سهم به واکنش نشون داد پرسود باشید,خوشبین
6465,بازشدد,بدبین
6466,تومان بود تومان الان رسیده به تازه بیدار شد خوش به حال هیت مدیره ومدیرعاملش,خوشبین
6467,سهمتونو با این بالا پایین کردنا از دستتون در نیارن,خوشبین
6468,دلایل زیاندهی شرکت در بخش مصارف داخلی فرآورده‌های نفتی شرکت می‌بایست فرآورده‌های تولیدی خود را به شرکت ملی فرآورده‌های نفتی ایران تحوبل نماید از آنجا که شرکت ملی فاقد مخازن ساحلی در جزیره لاوان بوده و کلیه فرآورده هایی که می‌بایست به آن شرکت تحویل داده_شود به ناچار در مخازن پالایشگاه باقی مانده_است به همین دلیل میزان موجودی مخازن افزایش یافته و به تبع کاهش قیمت نفت خام ارزش موجودی مخازن پالایشگاه نیز به میزان زیادی تقلیل یافته_است به همین دلیل میزان مخازن ذخیره سازی درطی سال درصدافزایش داشته اماارزش مخازن درصدکاهش داشته_است واین رخ داد موجب زیان قابل ملاحظه‌ای شده که از حیطه اختیارات شرکت خارج بوده_است که البته این موضوع طی مکاتباتی با مراجع ذیربط در حال پیگیری است تا اقدامات لازم برای این خسارت‌ها به انجام برسد,بدبین
6469,بهترین فرصت خرید,خوشبین
6470,این رنج‌های سنگین معناش چیه,خوشبین
6471,در پرتفوی,خوشبین
6472,با توجه به معاملات باید گفت که حقیقی‌های سهم درحال خروج از سهم هستند و تمایل زیادی به خرید بیشتر و سهامداری در سهم ندارند اندیکاتور‌های نیز فعلا علامت‌های خوبی برای صعود ندارند فقط حمایت بالا حقوقی هستش و بنیاد خوب این شرکت هستش سهم رو سهمی ایده ال برای سرمایه گذاری معرفی میکنه باید توجه که اگر طی فردا و شنبه قیمت پایانی سهم از پایین‌تر برود باید منتظر قیمت بود در کل هر منفی در این سهم خریدنی است با دید میان مدت باید منتظر بازی بازیگران اصلی این سهم و سهم بود یا تعدیل مثبت یا افزایش سرمایه,خوشبین
6473,فروش شرکت بازرگتن را هم در دستور فروش دارد ++,خوشبین
6474,فروشنده‌ها تو این قیمت پشیمون میشند حقوقی هم میخواهد سهم رشد کنه,خوشبین
6475,من که هنوز هستم,خوشبین
6476,شرکت سایپا از محصول جدید خود با نام رهام در نمایشگاه رونمایی کرده_است این شرکت مدعی است این اولین در ایران است که بر اساس یک پلتفرم کاملا ایرانی طراحی شده_است اما ادعای این شرکت چقدر صحت دارد و رهام از کجا آمده و چگونه خودرویی است محسن جهرودی مدیرعامل سایپا گفته_است رهام اولین خودرویی است که روی پلتفرم ملی به تولید رسیده و هم‌اکنون مراحل تست آن در حال انجام است این صد در صد ایرانی بوده و تمام مراحل طراحی تا ساخت آن توسط متخصصان ایرانی انجام شده_است با توجه به تحریم‌های یکجانبه آمریکا رویکرد تمرکز روی تولید داخل است و تولید این خودروی ایرانی جدید نیز در این راستا صورت می‌گیرد به نقل از سایت رادیو فردا,بدبین
6477,گروه سیمانی در موقعیت یک حمایت جدی,خوشبین
6478,کشتی مارو هنوز به میانگین نرسیدی,بدبین
6479,احتمال میدم فردا صف خرید شه احتمال فقط,خوشبین
6480,حقوقی بد جوری داره میخره,خوشبین
6481,براساس گزارش نیوز صنعت لاستیک و پلاستیک دارای سه طبقه محصولات پلاستیکی تایر و تیوپ و قطعات لاستیکی است و طی سال جاری هشت مجموعه در این گروه فعالیت می‌کنند که چهار مجموعه بازدهی مثبت را به دست آورده‌اند و بازدهی منفی نیز توسط مابقی نمادها محقق گردیده است براساس اطلاعات موجود بازدهی مثبت دستاورد شرکت‌های ایران تایر تایر صنعتی بارز و گاز لوله طی سه ماهه نخست امسال بوده_است,خوشبین
6482,مقاومت شکسته_شد,خوشبین
6483,رو از دست ندید بخدا وقتشه,خوشبین
6484,من ندارمش اما فکر کنم رشدش شروع شده,خوشبین
6485,جا نمونیدد از منفی به ++,خوشبین
6486,نه هنوز با توجه وضیعت دلار و صحبت‌های ترامپ ایا صعود ادامه داره,خوشبین
6487,یعنی میشه با این یه روز مازراتی بخریم,خوشبین
6488,خبر خوب برای دوستان سهامداران سرمایه با نماد شرکت در حال تدارک انتقال به گروه سرمایه گذاری با ماهیت هلدینگ سرمایه گذاری می‌باشد که سازمان خواسته شرکت سرمایه خودشو به حداقل سرمایه لازم یعنی میلیارد تومان برسونه پس منتظر افزایش سرمایه حداقل درصدی باشید,خوشبین
6489,علت صعودی بودن پالایشی‌ها چیه دوستان,خوشبین
6490,دوستان لطفا فردا اول وقت هر کدامتان تعداد سهم سفارش خرید بگذارید مطمین باشید کل گروه قندیها صف خرید خواهند_شد,خوشبین
6491,اون تا من گذاشتم به آخرین قیمت,خوشبین
6492,یکی دیگه از سهم هایی که تارگت‌های فضایی داره الان سهم در مناطق حساسی داره معامله میشه منطقه میتونه جزو آخرین حمایت‌های سهم باشه در تایم هفتگی اگر قیمت‌های - که جزو سنگین‌ترین مفاومت‌های سهم محسوب میشن شکسته بشن میتونیم انتظار رشد تا - رو داشته_باشیم در صورت شکست این قیمت‌ها انتظار رشد فزاینده تا تومن رو میتونیم داشته_باشیم در کل سهم در تایم هفتگی یک موج جدید شروع کرده و تکنیکالیت‌ها دقت داشته باشن این افزایش‌های قیمت رو به منزله موج ندونن,خوشبین
6493,مردم دست نگه دارند سکه به یک میلیون و هزار تومان می‌رسد - خبرگزاری دانشجو,خوشبین
6494,تا قسمتی از تعداد پورتفوی منه که خواهم_کرد,خوشبین
6495,سیگنال خرید صادر شد فقط امروز میتونید تو این قیمتها بخرید شنبه و یکشنبه صف خرید++,خوشبین
6496,چرا مدیر شرکت اطلاعات اشتباه به کدال میده ( سهم و ),بدبین
6497,افزایش سرمایه کنسل بشه اونوقت حقوقی بیاد سهام و بخره مگه داریم / مگه میشه,خوشبین
6498,جا نمونین پروااز,خوشبین
6499,سیگنال خرید فکر کنم بزودی میریم برای تعدیل,خوشبین
6500,--,بدبین
6501,حقوقی دست به کار شد,خوشبین
6502,بله امروز می‌بنده,بدبین
6503,ریزش بیشتر,بدبین
6504,پولبک تکمیل می‌شه فردا,خوشبین
6505,بازگشایی سایپا پر شکوه خواهد_بود,خوشبین
6506,همه یه هورای بلند بکشین خخ,خوشبین
6507,در آخرین جلسه هیات دولت وزارت جهاد کشاورزی موظف به تشکیل صندوق حمایت از زنجیره صنعت شیر شد,خوشبین
6508,خخ صف فروش ش حالا به من ایمان آوردین من حرفم هیچ وقت غلط در نمیاد الان کدوم قبری هستند اینایی که دیروز و اول صبح میگفتن صف خریده یا نمودار چسکی میکشید که میره بالای شما شیاد هستید,بدبین
6509,صف رو نگاه کن رفت تو اسمون هم میخوایم,خوشبین
6510,دوستان فردا با توجه به انتشار خبر مدیر مالیش +میشه,خوشبین
6511,رو ببینید در چه بازاری میخوان باز کنند سهم ٪ اون میشه زیر این قیمت با توجه به وضعیت زیر مجموعه‌اش و فرصت خرید محسوب میشود,خوشبین
6512,تو این بازار خراب که چه عرض کنم بازار افتضاح با مثبت داره سالاری میکنه - ) هم که از اواخر مرداد شروع کرده به خرید - ) مثل آب خوردن سهم رو میبره بالا داریم خوشبخت میشیم همگی ولی با صبوری,خوشبین
6513,خرید حقوقی شرو ع شد نفروشید++,خوشبین
6514,گوسفندها چند روز گفتم نفروشید حالا تحویل بگیرید,خوشبین
6515,فردا منفی,بدبین
6516,دریشمک دلار به صورت رسمی شد شرکت به صورت رسمی باید تومان سود تعدیل بده ولی همگان میدانند این شرکت آزاد مفروشه که نمی‌تونه بگه سود تومامی,خوشبین
6517,دریشمک که همون محصول رو تولید میکنه با / برابر معامله میشه اما با / بالای از منفی‌های که بازارگردان سهم ایجاد میکنه استفاده کنید برید مجمع افزایش سرمایه درصدی از سود انباشته ( سهام جایزه ),خوشبین
6518,امروز صف خواهد_شد اگر حقوقی بزاره,خوشبین
6519,دیروز با صف خرید بست پخ اولسون چخاردانن هفتاد هوشتادنن آغزنا,خوشبین
6520,فردا دیدن داره,خوشبین
6521,صبر کنید بچه مشخصه که این نوسانات طبیعی نیست لطفا سهام دار باشید,خوشبین
6522,فکر کنم حقوقی از امروز شروع کنه جمع کردن سهام,خوشبین
6523,لطفا عکس شکایتهاتون رو بزارید بسیار ماثر خواهد_بود,خوشبین
6524,چهار ماه پیش خریدم دادم رفت حیف خیلی سهم باحالی بود کاش بیشتر نگه میداشتمش پرسود باشید,خوشبین
6525,یک پله دیگه امروز هم سنگین خریدم++,خوشبین
6526,با توجه به برنامه‌های عالی شرکت در فروش زمینهای شرکت جهت ساخت دهکده گردشگری و احتمال زیاد در نهایی شدن قرارداد میلیون دلاری و رفع تحریمها و بتبع آن کاهش هزینه‌های خرید خارج بدلیل واسطه‌ها و بنظر اینجانب بهترین سهم حال حاضر جهت خرید می‌باشد و حتما خریداران حقوقی زیادی خواهد_داشت لذا مفت نفروشید و به سود کمتر از ٪ قانع نباشید,خوشبین
6527,فوری پوتین تحریم‌ها را به صورت یکجانبه از ایران رفع می‌کنیم چین را هم تشویق به چنین کاری می‌کنم,خوشبین
6528,دوبارهه احتمالا صف میشه شاید حقوقی داره میاره پایین بازم بخره,خوشبین
6529,یکشنبه آذر روز حساس برای این نماد و احتمال تشکیل **الگوی پرچم**,خوشبین
6530,اومد به داغ‌ترین تاپیک‌ها,خوشبین
6531,خرید حقوقی ( ٪ ),خوشبین
6532,خودرویی سبز پوش++,خوشبین
6533,صف فروش تا اخر وقت کاملا قابل پیش بینی است,بدبین
6534,آماده باش برای صف خرید انشالله بروبریم,خوشبین
6535,گروه ساختمانی داره برمیگرده نگران نباشید,خوشبین
6536,"تقریبا "" سه برابر حجم مبنا رو زده اگه یه لحظه حقوقی عرضه نکنه صف میشه",خوشبین
6537,دعا کنیم سهام الکی نر بالا سوقوط ازادش سریعتر,خوشبین
6538,خرید حقوقی شروع شد سهمتونا حراج نکنید دوستان به زودی برمیگرده این سهم که رشدی نکرده اول کارشه,خوشبین
6539,اصن هرچی تعدیل منفیش تپل‌تر بهتر تو این بازار تعدیل مثبت‌ها چی گلی زدن ب سر سهامداراشون روز بازگشایی با یه مثبت تپل باز میشه وجای نگرانی هم نیست,خوشبین
6540,ایشالا صفش جمع خواهد_شد و دوباره صف خرید منتظر باشید,خوشبین
6541,قبلا هم عرض کردم ارزش واقعی این سهم باتوجه به پرتفوی بورسی شرکت وسود انباشته وسود تقسیمی اون درحدود تومان هست درحالی که الآن قیمت سهم تومان میباشد در واقع این سهم مثل گوهری میمونه که زیر خاکه وهنوز بیرون نیومده اگه هرکسی از دوستان به گفته‌های بنده شک داره میتونه صحت حرفای بنده رو از تحلیلگرهای حرفه جویا بشه امیدوارم این حرفهای من رو جایی یادداشت کنید وزمانی که پولدار شدید روهم یاد کنید وبرامون دعای خیر بکنید,خوشبین
6542,کیبیسی احتمالا - درصدی نوسان بده,خوشبین
6543,کسی میدونه مقاومت‌های پیش روی سهم چه قیمت هایی هستند,خوشبین
6544,خلق ا بدوید جا نمونید برید تو صف فروش برید تا بزخری کنند ازتون سهمی که کم کم همین الانش می‌ارزه یه مشت بی تحلیل و ترسو تحت تاثیر کانالها رفتند تو صف فروش برید لطفا برید و بعدش من به همگی اتون میخندم,خوشبین
6545,شاخص خبر,خوشبین
6546,بدلیل تعادل قیمتی در به پشتوانه تراکم خرید مناسب و حمایت سهامدار عمده درصدی سوم و عدم فروش گروه مالی مسکن باعث می‌میشود که خوش بین باشم و اخبار مثبت حوزه حمل و نقل ریلی توجه بسیار داشته_باشم تا باشد رستگار شویم,خوشبین
6547,جزو معدود سهمایی که گزارش خوبی داشته در ماه و از تومن سود تومن پوشش داده که در این شرایط اقتصادی عالی هست و جای تبریک داره ** بنیاد خوبی دارد شرکت شیشه و گاز,خوشبین
6548,من میرم شنبه میام بعد نفری هزار میدم منفی باز‌ها بیان سود مو بشمارن که یه سهمی تو سود داشته باشن خخ,خوشبین
6549,دریشمک با از اسر گیری تحریم‌های جدید در مرداد دلار بازم بالا میره دوستان دقت کنید حتی دلار نیمایی هم کشیده بالا تو این چند وقته من که بجای اینکه برم دلار بخرم و با نوسانش شب و روزمو خراب کنم میرم سهم دلاری میخرم و با خیال راحت به زندگیو تفریحاتم میرسم ),خوشبین
6550,دریشمک حداقل درصد مثبت بازش میکنن,خوشبین
6551,من نمی‌دونم این چه تعصب بی جایی هستش که بعضی‌ها به خرج می‌دن روی باند پرواز فرودگاه که در یک لحظه اجازه پرواز به همه هواپیماها نمی‌دن اول نوبت خودرویی‌ها بود بعد معدنی‌ها و الان هم باند رو آماده پرواز برای و و شیمیایی‌ها کردن الان فرصت خوبی برای خروج از سایر سهم‌ها و ورود به ایندو سهم و گین درصدی دارن,بدبین
6552,مقاومت شکسته_شد هوراا,خوشبین
6553,ببخشید با تومان زیان و کلی زیان انباشته چرا باید این قیمت باشد,خوشبین
6554,سهامدار که تا ابد نمی‌تونه سرمایشو بلوکه کنه,خوشبین
6555,شاخص امروز باید برای عبور از عزم خود را جذب کند++,خوشبین
6556,شاخص گروه پالایشی به سمت قیمت واقعی خود در حرکت هستند هنوز در نیمه راهند بهترین فرصت خرید را می‌دهد خریدار برنده است,خوشبین
6557,بیخودی چرت وپرت دنبالش شاید دیر بلند بشه اما +خواهد شد,خوشبین
6558,یه موج اصلاحی ریز به سمت دو هزار تومن و سپس برگشت اونایی که منتظر بودن بیاد زیر دوهزار برن بخوابن چون نمیاد ) ),خوشبین
6559,فردا پرچم پالایشی‌ها بالاست به خدا شب خوش,خوشبین
6560,درحال کف سازی برای ورود به کانال حمایتی جدید,خوشبین
6561,حجم معاملات و نسبتها و فروش حقوقی نشان از اهدافی بالا دارد ++,خوشبین
6562,به نظرم این دو روزی که معاملات جالب نبود گروهش فول منفی بودن و مقاومت میکرد امیدوارم این هفته مقاومت روانی رو بشکنه,خوشبین
6563,دوستان حقوقی حیران سر در گم شده امد با تعدادی سهم صف فروش درست که بترسوند سهامدار را نه تنها سهمی خرید همان تعداد را هم از دست داد حالا حیران شده,خوشبین
6564,- دنیای تکنیکال و تحلیل در,خوشبین
6565,دکترین به جای بیا تا بگیر ^__^,خوشبین
6566,لینک خوبی آقا گذاشتند,خوشبین
6567,هر ان ممکنه صف بشه بجنبین,خوشبین
6568,شاید رویا پردازی تلقی بشه ولی از نظر شخصی بنده زیر نخواهد_ماند,خوشبین
6569,حالا اینی ک می‌گن یعنی چ مشه بشتر بگین ک حالیمون نشد مبتنی بر دامنه تغییرات نوسان درصد و حراج و دیگه چ صیغه کلاه برداری جدید این آخوند زاده هاست,بدبین
6570,یک سال میلادی دیگه هم گذشت و موج اصلی به انتها رسید ببینیم از فردا چکار میکنه,خوشبین
6571,کسی تاحالا سودا گرفته,بدبین
6572,به خدا همه مدیران فاسد ودزد این مملکت را رسوامی کنیم با دم شیر بازی نکنید این خاک فروشی نیست تا پای جان هستیم,خوشبین
6573,کیبیسی این سهم را نباید تبلیغ کنید یک نفر میاد می‌خره بیچاره میشه به هر قیمتی پول در نیاورید,بدبین
6574,چه وضعیه تا منفی میشه همه میرن تو صف بابا با صف درست کردنتوت خودتونم نمی‌تونید بفروشید فردا رو که ازتون نگرفتن با قیمت بالاتر بفروشید,خوشبین
6575,خبرهای خوش در راه است,خوشبین
6576,بر اساس تحلیلهای بنیادی و تکنیکال پایان و پایان سال به اضافه سود نقدی اصلاحی هم در کار نیست پرسود باشید,خوشبین
6577,قیمت روی,خوشبین
6578,سلام صبح همگی به خیر و نیکی پرسود باشید,خوشبین
6579,این حقوقی که دارد میخرد پیشگامان بسیار نا مرد هست زمانی که سهم تعدیل مثبت داد و صف بالای م شد در قیمت تمام صف را داد اون یکیش هم یک روز قبل مجمع درست زمانی که شرکت اعلام افزایش سرمایه درصدی دارد و صف خرید شد م سهم خالی تا زمانی که سهامدار حقیقی نخرد و فقط فروشند باشد سهم رشد نمیکند,بدبین
6580,دیروز در مورد دست‌های پنهان که خرید‌های هزارتایی انجام میدهند گفتم همین الان این عکس رو گرفتم به دقت نگاه کنید اردر هزارتایی رو,خوشبین
6581,دوستان طاقت بیارید سحر نزدیک است فروشنده نباشید++,خوشبین
6582,من امروز قیمت تعداد سهم خریدم,خوشبین
6583,یک قدم تا صف,خوشبین
6584,چه فروشنده‌های پررویی هرچی صفو جمع میکنند باز هم از رو نمیرند,خوشبین
6585,یه حسی میگه اخر وقت منفیه از معاملات و مشخصه,بدبین
6586,مقاومت مهم روانی شکسته_شد,خوشبین
6587,دوستان تعریف از خود نباشه بخاط خروج من از ست برین حالشو ببرین ) ),خوشبین
6588,خرید حقوقی کارکنان ++,خوشبین
6589,دوستان شاخص به فنا رفت میگی نه نگاه کن احتمال برگشت شاخص از,خوشبین
6590,هم کنار حقوقی ب بالا رفتنش کمک میکنیم,خوشبین
6591,تاریخ برگزاری مجمع کی هست دوستان,خوشبین
6592,اینم از صف خرید بیایید بیرون,خوشبین
6593,عالیه شرنگ ++,خوشبین
6594,با تشکیل موج اماده تغیر فاز حرکت,خوشبین
6595,داره صف میشه,خوشبین
6596,فردا اگه باز حقوقی وارد عمل نشه بی شک صف خرید میشه اگه نشه بالای ٪ معامله میشه شب بخیر عزیزان دل,خوشبین
6597,در زمان افزایش شاخص همه قندیها اصلاح شدند زمان خوبی برای خرید قندیهاست,خوشبین
6598,اقایون سمان سپاهان برا خرید خوبه الان یا نه راهنمایی کنید ممنون,خوشبین
6599,دوستانی که روی دلار ارزون میشه نگران میشن یه نکته‌ای رو یادآوری میکنمدر عرض چند روز دلار روی گرون شده,خوشبین
6600,صف رو دارن خالی میکنن,خوشبین
6601,کی بی سی شاخص خبر شنیده شده یکی از تریدرهای کارگزاری نو اندیشان بازار سرمایه در ارومیه احتمالا به دلیل وضعیت بد بازار خود کشی در حال حاضر کل سهم‌ها به جز چند سهم صف فروش است و سبزی شاخص به دلیل از هم گسیختگی صف‌های خرید بزرگ و بود وگرنه کل بازار صف فروش یا منفی معامله میشود هر چه سریع‌تر برنامه‌ای بچینیم برای اعتراض فردا ساعت در جلو سازمان,بدبین
6602,پرسود باشید,خوشبین
6603,الاناست که برگرده مثل موشک بره بالا,خوشبین
6604,به نظر حقیر الگوی گارتلی تشکیل شده وتارگت‌ها مشخص شده‌اند در حمایت خوبی دارد و شاخص این گروه به کف باند بولینگر برخورد کرده وفردا احتمالا واگرایی مثبت تشکیل دهد دراین گروه شاهد رشد خوبی خواهیم_بود انشاالله,خوشبین
6605,به قول استاد قاسی اگه بیاد همه چه حقوقی و حقیقی و سازمان دودستی بهش میچسپن مخصوصا که خود حقوقی و شرکتش باهمکاری دولت برنامه ویژه‌ای برای دهه دارند که راه اندازی بزرگترین پروژه تبدیل آب شور به آب شیرین جهان است ++,خوشبین
6606,حتما بررسی کنید,خوشبین
6607,فروخت آذر خرید ) ) کم کم داره روی خوش نشون میده,خوشبین
6608,چکاوهح و احسنت همینجور برین بالا,خوشبین
6609,سهم ارزان وپرپتانسیل که فرصت خرید خوبی داده دوستان میتونند برسی وخرید کنند بسیار,خوشبین
6610,سلام دوستان اماده صعود خوب از فردا و نهایت شنبه باشید ولی ٪ ار فردا,خوشبین
6611,با این شنیده افزایش سرمایه درصدی امروز صف خرید میشه به نظرتون,خوشبین
6612,دنیای اقتصاد وزیر صنعت معدن و تجارت درحالی تصمیم‌گیرنده نهایی قیمت را شورای رقابت معرفی کرده که فرمول تعیین‌شده توسط این شورا به گفته رییس آن منجر به افزایش قیمت خواهد_شد بنابراین با اعمال فرمول یادشده قیمت برخلاف روند بازار و نظر دولت بار دیگر روندی صعودی به خود خواهد_گرفت,خوشبین
6613,ارزش فلزات در چند روز خیلی بیشتر میشه فقط باید از بین فلزات با ارزشترین را خرید,خوشبین
6614,ورق خیلی قشنگ برگشته,خوشبین
6615,فردا مثبت بسیار,خوشبین
6616,این کمیته امداد سالاره خدایی,خوشبین
6617,دوستان میبینید که حقوقی دیگه اجازه صف موندن رو نمیده و مدام داره عرضه میکنه آرزو میکنم فردا صبح پشیمون نشید از طمعی که کردید,بدبین
6618,آخر وقت صف,خوشبین
6619,توافق بشه یا نشه این سهم انشا ا به قیمت واقعی که بالاتر از است می‌رسه,خوشبین
6620,اگهی افزایش سرمایه روی کدال,خوشبین
6621,جون حرکت صعودی فعلا نداره چند تا کد جلوشو گرفتن فعلا ورود نمیکنم اما زیر نظر هست موفق و پر سود باشید,خوشبین
6622,در عجبم رد پای دزد محله چقدر شبیه جای چکمه‌های کدخداست,بدبین
6623,به نظر شما کسی که میدونه قیمت فردا بالاتر از امروزه چرا باید بفروشه,خوشبین
6624,حقوقی اومدد,بدبین
6625,صف شه دیگه تمومه,خوشبین
